anime_id,title,image,release_on,Episodes
873,Hi no Tori: Houou-hen,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1986-12-20,1
874,Hi no Tori: Uchuu-hen,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1987-12-21,1
875,Hi no Tori: Yamato-hen,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1987-08-01,1
876,Yumedamaya Kidan,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2007-11-25,1
877,Shadow Skill,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1995-10-25,1
878,Bronze: Kouji Nanjo Cathexis,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1994-07-06,1
879,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1988-02-06,1
880,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1992-12-12,1
881,Ginga Eiyuu Densetsu: Arata Naru Tatakai no Overture,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1993-12-18,1
882,Lupin III: Kiri no Elusive,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2007-07-27,1
883,Hokuto no Ken: Yuria-den,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2007-02-23,1
884,Cluster Edge Specials,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2006-09-22,3
885,Digimon Frontier: Ornismon Fukkatsu!!,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2002-07-20,1
886,Digimon Tamers: Boukensha-tachi no Tatakai,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2001-07-14,1
887,Digimon Tamers: Bousou Digimon Tokkyuu,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2002-03-02,1
888,GS Mikami: Gokuraku Daisakusen!!,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1994-08-20,1
889,Senya Ichiya Monogatari,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1969-06-14,1
890,Bakuhatsu Sunzen!! Tenshi no Countdown,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2001-10-25,1
891,Andersen Douwa: Ningyohime,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1975-03-21,1
892,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2007-11-10,1
893,Joou-sama wa M Dorei,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2002-04-18,1
894,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1978-08-05,1
895,Yamato yo Towa ni,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1980-08-02,1
896,Wakusei Daikaiju Negadon,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2005-10-16,1
897,Uchuu Senkan Yamato: Aratanaru Tabidachi,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1979-07-31,1
898,Uchuu Senkan Yamato: Kanketsu-hen,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1983-03-19,1
899,Bishoujo Senshi Sailor Moon SuperS Specials,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1995-04-08,3
900,Anime Tenchou,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2002-08-19,1
901,Stairs: Houkago no Album,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2001-05-21,1
902,Cencoroll,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2009-07-28,1
903,Tokyo Marble Chocolate,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2007-12-05,2
904,The Sky Crawlers,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2008-08-02,1
905,Aa! Megami-sama!: Tatakau Tsubasa,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2007-12-09,2
906,Kekkai,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2002-02-25,1
907,Rankou Choukyou: Maid ni Natta Shoujo,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2001-11-18,1
908,Kamen Rider SD Kaiki?! Kumo Otoko,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1993-01-23,1
909,Chikansha Thomas,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2004-09-25,1
910,Nasu: Suitcase no Wataridori,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2007-10-24,1
911,Pinky Street,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2006-07-26,2
912,Toki no Tabibito: Time Stranger,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1986-12-20,1
913,Bobby ni Kubittake,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1985-03-09,1
914,California Crisis: Tsuigeki no Juuka,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1986-07-21,1
915,Dragon's Heaven,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1988-02-25,1
916,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2006-07-26,1
917,Ryoujoku no Machi: Kyouen no Ceremony,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2001-03-25,1
918,Me gumi no Daigo: Kajiba no Baka Yarou,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1999-07-27,1
919,Down Load: Namu Amida Butsu wa Ai no Uta,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1992-12-18,1
920,Kagaku Ninja-tai Gatchaman (Movie),https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1978-07-15,1
921,Kingyo Chuuihou! (Movie),https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1992-04-25,1
922,Hidamari Sketch Specials,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2007-10-18,2
923,Kaitei Choutokkyuu: Marine Express,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1979-08-26,1
924,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1989-04-08,1
925,MAPS: Densetsu no Samayoeru Seijin-tachi,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1987-07-14,1
926,Sekai Meisaku Douwa: Hakuchou no Mizuumi,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1981-03-14,1
927,Guitar wo Motta Shounen: Kikaider vs. Inazuman,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2003-09-18,1
928,Tobira wo Akete,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1986-11-01,1
929,Chibi Maruko-chan Movie,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1990-12-15,1
930,Otenki Oneesan,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1995-06-01,2
931,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1988-09-23,1
932,Fuyu no Hi,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2003-11-22,1
933,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2007-10-10,1
934,Kanashimi no Belladonna,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1973-06-30,1
935,Shakugan no Shana-tan Movie,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2007-09-21,1
936,Kiddy Grade: Maelstrom,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2007-06-23,1
937,Kiddy Grade: Truth Dawn,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2007-09-01,1
938,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2007-12-28,1
939,Bannou Bunka Neko-Musume Specials,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1999-08-01,2
940,009-1: R&B,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2007-04-25,1
941,Love Hina Final Selection,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2001-09-05,1
942,Super Teukgeup Mazinger 7,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,"Jul, 1983",1
943,Lily C.A.T.,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1987-09-01,1
944,Ai Yori Aoshi: Enishi - Miyuki,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2003-12-31,1
945,.hack//G.U. Trilogy,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2008-03-25,1
946,Kinnikuman (Movie),https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1984-07-14,1
947,Kinnikuman: Ooabare! Seigi Choujin,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1984-12-22,1
948,Kinnikuman: Seigi Choujin vs. Kodai Choujin,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1985-03-16,1
949,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1985-07-13,1
950,Kinnikuman: Haresugata! Seigi Choujin,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1985-12-21,1
951,Kinnikuman: New York Kiki Ippatsu!,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1986-03-15,1
952,Kinnikuman: Seigi Choujin vs. Senshi Choujin,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1986-12-20,1
953,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1984-07-04,1
954,Tenkuu Danzai Skelter+Heaven,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2004-12-08,1
955,Aoki Honoo,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1989-11-24,1
956,Mozu no Nie,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2003-05-30,1
957,Harbor Light Monogatari: Fashion Lala yori,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1988-03-11,1
958,Kite Liberator,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2008-03-21,1
959,Inaka Isha,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2007-10-02,1
960,School Days: Magical Heart Kokoro-chan,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2008-03-26,1
961,Mezame no Hakobune,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2005-05-24,1
962,Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2008-02-26,1
963,Zombie-Loan Specials,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2008-04-25,2
964,Oshare Majo Love and Berry: Shiawase no Mahou,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2007-03-21,1
965,Furusato Japan,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2007-04-07,1
966,Fushigi no Umi no Nadia Omake Gekijou,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2003-02-18,10
967,Orchid★Emblem,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1997-06-21,1
968,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2007-03-25,1
969,Kimagure Orange☆Road: Shounen Jump Special,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1985-11-23,1
970,Aru Tabibito no Nikki Specials,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2006-02-11,3
971,Sexy Sailor Soldiers,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,2003-10-25,1
972,Sumomomo Momomo: Chijou Saikyou no Yome Specials,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2007-09-04,2
973,Kodomo no Omocha,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1995-12-16,1
974,Injuu vs. Onna Spy,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1997-03-28,1
975,Blame! Special,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2003-10-24,1
976,Blame! Prologue,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2007-09-07,2
977,Biohazard: Degeneration,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2008-10-18,1
978,Koukaku Kidoutai: Stand Alone Complex - Solid State Society - Uchikoma na Hibi,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2007-07-24,1
979,Candy☆Boy: Side Story For Archive,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2007-11-22,1
980,Minky Momo in Yume ni Kakeru Hashi,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1993-05-21,1
981,A.LI.CE,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2000-02-05,1
982,Nagasaki 1945: Angelus no Kane,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2005-09-09,1
983,Kino no Tabi: The Beautiful World - Tou no Kuni - Free Lance,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,2005-10-19,1
984,Tenrankai no E,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1966-11-11,1
985,Souseiki,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1968-10-01,1
986,Push,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1987-08-21,1
987,Muramasa,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1987-08-21,1
988,Nayuta,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,1986-07-31,1
989,Grendizer: Getter Robo G - Great Mazinger Kessen! Daikaijuu,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1976-07-18,1
990,Maison Ikkoku: Shiki Utsuriyuku Kisetsu no Naka de,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1988-12-21,1
991,Maison Ikkoku: Prelude - Meguru Haru no Sakura no You ni...,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1992-06-25,1
992,Genji Monogatari,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1987-12-19,1
993,Rayca,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2002-03-05,1
994,Ougon no Hou: El Cantare no Rekishikan,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2003-10-11,1
995,Steady x Study,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2004-05-26,1
996,Shin Onimusha: Dawn of Dreams the Story,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2006-07-26,1
997,Connected,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2002-01-01,1
998,Survival,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1999-05-19,1
999,Genius Party,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2007-07-07,7
1000,Riki-Oh: Toukatsu Jigoku,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1989-06-25,1
1001,Riki-Oh 2: Horobi no Ko,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1990-08-24,1
1002,Tenshi Nanka ja Nai,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1994-09-21,1
1003,Hal & Bons,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2002-10-02,5
1004,New Hal & Bons,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2006-05-27,9
1005,Ginga no Uo Ursa Minor Blue,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1993-05-21,1
1006,Choujin Locke,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1984-03-11,1
1007,Extra,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1995-01-01,1
1008,Shinjin Tour Conductor,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2004-10-25,1
1009,Shino-sensei no Yuuwaku Jugyou,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2004-11-12,1
1010,Henbou Moral Hazard,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2001-03-23,1
1011,Kouin Tenshi: Haitoku no Lycéenne,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1998-11-19,1
1012,Mechiku,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1999-02-26,1
1013,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Jump Festa Special,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1985-11-23,1
1014,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2003-12-20,1
1015,Soukan Rensa,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2004-09-24,1
1016,Karen,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2002-08-18,1
1017,Chu^2,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1997-10-25,1
1018,Momone,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1998-01-25,1
1019,Pianist,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1998-06-25,1
1020,U-Jin Brand,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1991-12-27,1
1021,Hika Ryoujoku: Wana ni Hamatta Futari,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2003-01-18,1
1022,Renzu: Futari no Kyori,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,2000-10-08,1
1023,Yadosagashi,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2006-01-03,1
1024,Sugai-kun to Kazoku Ishi The Movie,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2008-02-16,1
1025,Mashou no Kao,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,2004-07-25,1
1026,Endless Serenade,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2000-04-14,1
1027,Lightning Trap: Leina & Laika,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1990-05-23,1
1028,Fantasia,https://upload.wikimedia.org/wikipedia/en/4/4b/OnePieceVolume61Cover.jpg,1993-11-26,1
1029,Ginga Tetsudou 999: Eternal Fantasy,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1998-03-07,1
1030,JoJo no Kimyou na Bouken: Phantom Blood,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2007-02-17,1
1031,Seimei no Kagaku: Micro Patrol,https://upload.wikimedia.org/wikipedia/en/b/b2/Sword_Art_Online_light_novel_volume_1_cover.jpg,1905-06-08,26
1032,Battle Royal High School,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1987-12-10,1
1033,Angel,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1990-10-25,1
1034,Advancer Tina,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1996-08-21,1
1035,Monkey Punch no Sekai: Alice,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1991-12-13,1
1036,Shina Dark: Kuroki Tsuki no Ou to Souheki no Tsuki no Himegimi,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,2008-03-21,4
1037,Mahou no Rouge Lipstick,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1985-07-10,1
1038,Yunyun☆Paradise,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,1995-06-30,1
1039,Glass no Usagi,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,2005-09-09,1
1040,Bishoujo Comic Lolicon Angel: Mitsu no Aji,https://upload.wikimedia.org/wikipedia/en/7/72/OnePunchMan_manga_cover.png,1985-01-10,1
1041,Majime ni Fumajime Kaiketsu Zorori: Nazo no Otakara Daisakusen,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2006-03-11,1
1042,Joker: Marginal City,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1992-04-21,1
1043,Duel Masters Movie 1: Yami no Shiro no Maryuuou,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,2005-03-12,1
1044,"Genesis Climber Mospeada: Love, Live, Alive",https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1985-09-01,1
1045,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,https://upload.wikimedia.org/wikipedia/en/a/af/My_Hero_Academia_Volume_1.jpg,2008-01-01,1
1046,Andromeda Stories,https://upload.wikimedia.org/wikipedia/en/2/22/Demon_Slayer_-_Kimetsu_no_Yaiba%2C_volume_1.jpg,1982-08-22,1
1047,Dimension Loop,https://upload.wikimedia.org/wikipedia/en/6/6f/Death_Note_Vol_1.jpg,1905-06-23,1
1048,4-Day Weekend,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1998-12-18,1
1049,Tokimeki Memorial: Only Love Specials,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,2007-09-21,2
1050,Spectral Force Chronicle Divergence,https://upload.wikimedia.org/wikipedia/en/9/94/NarutoCoverTankobon1.jpg,2005-06-22,1
1051,Jack to Mame no Ki,https://upload.wikimedia.org/wikipedia/en/6/68/Attack_on_Titan_cover.jpg,1974-07-20,1
1052,Karasu Tengu Kabuto: Ougon no Me no Kemono,https://upload.wikimedia.org/wikipedia/en/9/99/Fullmetal_Alchemist_-_Volume_1.jpg,1992-07-24,1
1053,Doraemon Movie 01: Nobita no Kyouryuu,https://upload.wikimedia.org/wikipedia/en/7/7d/Dragon_Ball_Z_vol._1_DVD_cover.jpg,1980-03-15,1
