song_id,title,writer,album,image,release_in_year
2713,Thump & Cadence,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2714,An Oasis of Bronze,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2715,Sesame Street,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2716,Smoothie,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2717,Brooklyn Street Fair,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2718,The Whole Page,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2719,Majesty,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2720,Shift,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2721,Haile Selassie,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2722,In Faith,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2723,The Nottage Cottage,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2724,Moon Ruler,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2725,Glitch,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2726,Paradigm,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2727,Twi-Life,['Marcus Strickland'],Twi-Life (2 CDs),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2006-01-01
2728,Evenflow,['Pearl Jam'],Even Flow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-13
2729,Dirty Frank,['Pearl Jam'],Even Flow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-13
2730,Oceans - Re-Mix,['Pearl Jam'],Even Flow,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-13
2731,"Capriccio sopra un tema della Niobe di Pacini (Caprice on a Theme from Pacini's Niobe), Op. 22","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2732,"12 Caprices, Op. 25: No. 1. Allegro quasi presto","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2733,"12 Caprices, Op. 25: No. 2. Andante religioso","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2734,"12 Caprices, Op. 25: No. 3. Moderato","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2735,"12 Caprices, Op. 25: No. 4. Allegretto","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2736,"12 Caprices, Op. 25: No. 5. Allegro comodo","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2737,"12 Caprices, Op. 25: No. 6. Adagio largamente","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2738,"12 Caprices, Op. 25: No. 7. Maestoso","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2739,"12 Caprices, Op. 25: No. 8. Moderato ma energico","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2740,"12 Caprices, Op. 25: No. 9. Allegro","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2741,"12 Caprices, Op. 25: No. 10. Allegro deciso","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2742,"12 Caprices, Op. 25: No. 11. Adagio - Allegro","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2743,"12 Caprices, Op. 25: No. 12. Allegretto capriccioso","['Alfredo Piatti', 'Soo Bae']",Piatti: Caprices for Solo Cello,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-06-07
2744,Ceremony,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2745,Beautiful,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2746,She's Gone Tragic,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2747,Goodbye,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2748,Trip,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2749,December (Neuropa mix),['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2750,Noise,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2751,Epiphany,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2752,Iona,['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2753,December (Composition Profile mix),['The Echoing Green'],Music from the Ocean Picture,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
2754,You'll Know I'm There,['Billy Kay'],You'll Know I'm There,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2017-04-27
2755,A Look Into The Soul,['Purfakt'],A Look Into The Soul EP,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-11-27
2756,Drenched In Uncertainty,"['Jonah Hodges', 'Purfakt']",A Look Into The Soul EP,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-11-27
2757,Ghosted,['Purfakt'],A Look Into The Soul EP,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-11-27
2758,Cycle Finished,['Purfakt'],A Look Into The Soul EP,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-11-27
2759,Soldier,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2760,Destiny,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2761,Burn,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2762,In Your Eyes,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2763,Nightbreaker,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2764,Medicine Man,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2765,Silent Scream,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2766,Magic Maker,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2767,A Whiter Shade of Pale,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2768,Babylon,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2769,Outlaw,['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2770,Faded Hero (Bonus Track),['Riot'],Nightbreaker,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-15
2771,Ashokan Farewell (with Fiddle Fever),"['Jay Ungar', 'Molly Mason', 'Fiddle Fever']",Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2772,No More Auction Block For Me,['Sweet Honey In The Rock'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2773,Lincoln & Liberty,['Ronnie Gilbert'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2774,Dixie's land,['The United States Military Academy Band'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2775,The Southern Soldier Boy,['Kathy Mattea'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2776,Aura Lee,['John Hartford'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2777,Rebel Soldier,['Waylon Jennings'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2778,Follow the Drinking Gourd,['Richie Havens'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2779,Battle Hymn of the Republic,['Judy Collins'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2780,When Johnny Comes Marching Home,['The United States Military Academy Band'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2781,Was My Brother In The Battle,['Kate & Anna McGarrigle'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2782,Yellow Rose of Texas,['Hoyt Axton'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2783,"Run Mourner, Run",['Sweet Honey In The Rock'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2784,Give Us A Flag,['Richie Havens'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2785,The Secesh (Shiloh),['John Hartford'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2786,Somebody's Darling,['Kathy Mattea'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2787,An Old Unreconstructed,['Waylon Jennings'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2788,Vacant Chair,['Kathy Mattea'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2789,Better Times Are Coming (with Rufus Wainwright),"['Kate & Anna McGarrigle', 'Rufus Wainwright']",Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2790,Lorena,['John Hartford'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2791,Marching Through Georgia (with Fiddle Fever),"['Jay Ungar', 'Molly Mason', 'Fiddle Fever']",Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2792,Hard Times Come Again No More,['Kate & Anna McGarrible And Families'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2793,Oh I'm A Good Old Rebel,['Hoyt Axton'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2794,When Johnny Comes Marching Home,['Ronnie Gilbert'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2795,Taps,['STAFF SGT. STEVE LUCK'],Songs Of The Civil War,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1991-08-13
2796,Easy,"['10kdunkin', 'Hook', '645AR', 'Tony Shhnow', 'JWitDaBeam']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2797,Trap Rock,"['10kdunkin', 'JWitDaBeam', 'Tony Shhnow', '645AR']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2798,SOS Da Gang 2.5,"['10kdunkin', 'JWitDaBeam', '645AR']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2799,Sweet,"['10kdunkin', 'JWitDaBeam', 'Tony Shhnow']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2800,Grimy,"['10kdunkin', 'snowsa', '645AR', 'JWitDaBeam']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2801,Obama,"['10kdunkin', '645AR', 'JWitDaBeam']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2802,Sack,"['10kdunkin', 'JWitDaBeam', 'Flexdareaper']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2803,Clear,"['10kdunkin', 'JWitDaBeam', 'Tony Shhnow', '645AR']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2804,Longway,"['10kdunkin', '645AR', 'JWitDaBeam']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2805,Finna Blow,"['10kdunkin', '645AR']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2806,Skrt,"['10kdunkin', 'Lisha G', 'Tony Shhnow']",Stack or Starve,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2019-12-27
2807,Mars In October,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2808,Footprints,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2809,Tribute To Paul Yeargers,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2810,These Are Soulful Days,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2811,Dear Luis,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2812,In A Mellow Mood,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2813,Little Sunflower,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2814,Mr. Jimmy Smith,['Mike Fageros'],Mars In October,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-02-18
2815,Foreshadowed,['The Hearkening'],After Dark,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2018-04-01
2816,Fashion Show,['The Hearkening'],After Dark,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2018-04-01
2817,Unloved to Death,['The Hearkening'],After Dark,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2018-04-01
2818,Stranger Danger!,['The Hearkening'],After Dark,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2018-04-01
2819,The Witch of Whitestone,['The Hearkening'],After Dark,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2018-04-01
2820,Overexposure,['The Hearkening'],After Dark,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2018-04-01
2821,Exposition,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2822,Derecho,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2823,Redwood,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2824,The Ballad of Dylan Owen,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2825,Right Here and Now,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2826,Gunfire in the Sky,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2827,Rats,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2828,Skeleton,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2829,Cuckoo,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2830,Forlorn Hope,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2831,Prelude,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2832,Thistle,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2833,Hanging,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2834,Lesser Known Good,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2835,Seven Hills,['Nym'],Warm Blooded Lizard,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2011-02-01
2836,Woke Up This Morning,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2837,Let It Rain,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2838,The Wind Won't Know Me There,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2839,Paz Y Libertad,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2840,In The Cool Of The Day,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2841,Guide My Feet,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2842,Old Devil Time,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2843,Sarowiwa,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2844,Give Light,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2845,Cash For Your Trash,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2846,Woyaya,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2847,In The Shelter,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2848,When All The Names Are One,"['Kim And Reggie Harris', 'Magpie']",Guide My Feet,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1999-02-16
2849,No Debate,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2850,Go Dumb,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2851,Rightorwrong,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2852,Lineman,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2853,Tityboi,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2854,Shoot Yo Mans,"['10kdunkin', 'Atl Smook', 'JWitDaBeam']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2855,No Thinkin',"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2856,Important,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2857,Early,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2858,All I Kno,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2859,Ovo,"['10kdunkin', 'Atl Smook', 'Tony Shhnow']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2860,Wit Dem Bands,"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2861,Poppin',"['10kdunkin', 'Atl Smook']",10k Smook,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-02-24
2862,Los Ojos,['Luna Blanca'],El Dorado,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2012-05-15
2863,El Dorado,['Luna Blanca'],El Dorado,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2012-05-15
2864,Desperado,['Luna Blanca'],El Dorado,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2012-05-15
2865,Medianoche,['Luna Blanca'],El Dorado,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2012-05-15
